,user,date,text,favorite_count,busqueda
69,soydecolacao,Fri Oct 16 18:37:57 +0000 2020,"@EfectoApple @caixabank Yo he estado mucho tiempo en BBVA y super bien. Eso si, ahora me han cambiado las condicion… https://t.co/W6AYm3U1oJ",0,busqueda
70,Erik95366546,Fri Oct 16 18:37:55 +0000 2020,"RT @NARIZROJAAC: El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  s…",0,busqueda
71,edukte,Fri Oct 16 18:37:37 +0000 2020,"RT @NARIZROJAAC: El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  s…",0,busqueda
72,LX1lunadplata,Fri Oct 16 18:37:36 +0000 2020,"RT @NARIZROJAAC: El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  s…",0,busqueda
73,karovt,Fri Oct 16 18:37:16 +0000 2020,¿Y cómo le van a hacer las señoras cuando quieran compartir su tarjeta para depositos si no podrán enviar foto?🤔 https://t.co/gKklf6rm0J,0,busqueda
74,JorgeRomorivera,Fri Oct 16 18:37:15 +0000 2020,"RT @20PeterMel: No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y…",0,busqueda
75,InKonetlHulk,Fri Oct 16 18:37:14 +0000 2020,@sheismafe @roka_2004 @gaby_cam @bbva Meco pendejo...... jajajaja hace tiempo que no escuchaba ese combo........ ja… https://t.co/iCI15Pj71b,0,busqueda
76,7ysitu0Aysitu13,Fri Oct 16 18:37:06 +0000 2020,"@Ad__Rii @BBVA_Mex Jajaja si ya se, lo decía de broma",1,busqueda
77,CNSF_gob_mx,Fri Oct 16 18:36:46 +0000 2020,"📊 #BAS #BasJunio2020 #CNSF 📊
A junio de 2020, las 5 participaciones de mercado más grandes de Seguros y Fianzas fue… https://t.co/BVU6lI8S5k",2,busqueda
78,eduvra,Fri Oct 16 18:36:46 +0000 2020,"@jmonrooy @7ysitu0Aysitu13 @Ad__Rii @BBVA_Mex En todo caso, no necesitas la app de BBVA para que puedas agregar una… https://t.co/GNjCfIMfLh",0,busqueda
79,RenVelzquez12,Fri Oct 16 18:36:40 +0000 2020,"RT @20PeterMel: No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y…",0,busqueda
80,FiloDis,Fri Oct 16 18:36:27 +0000 2020,"@Gabriel81740436 @SINGLE_MC @gaby_cam @bbva Te clavas tú solo, metiche y llorón, solo estaba jugando con el que esc… https://t.co/hRSdsEi7Xe",0,busqueda
81,citla_xo,Fri Oct 16 18:36:07 +0000 2020,"RT @AleHM_86: ¿Nos echan una garrita para el tratamiento de #Pawa?

Los donativos se reciben en la💳 número 4152 3134 4097 6046, a nombre de…",0,busqueda
82,KifakHaye,Fri Oct 16 18:36:05 +0000 2020,"RT @NARIZROJAAC: El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  s…",0,busqueda
83,MELPOMENE86,Fri Oct 16 18:35:42 +0000 2020,"RT @NARIZROJAAC: El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  s…",0,busqueda
84,SlowS_A,Fri Oct 16 18:35:34 +0000 2020,"RT @lacha: Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800…",0,busqueda
85,griseldag10,Fri Oct 16 18:35:28 +0000 2020,"RT @20PeterMel: No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y…",0,busqueda
86,alex_chavarria1,Fri Oct 16 18:35:25 +0000 2020,"Amo.
Cuando me van a cambiar mi plástico? @BBVA_Mex https://t.co/cIH7VZ1aLb",0,busqueda
89,papa_pitufo_1,Fri Oct 16 18:34:57 +0000 2020,"RT @Cesar88Game: BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(So…",0,busqueda
90,DanielMulfordSt,Fri Oct 16 18:34:37 +0000 2020,"@BBVA_Colombia Esta vez si me van a responder por mensaje directo?
Porque ni por allí responden.",0,busqueda
91,fronkonsteen,Fri Oct 16 18:34:34 +0000 2020,"RT @elReyMono: Aprovechando que BBVA es tendencia, ¿alguien (@profeco) me puede decir si es legal que te obliguen al escaneo de rostro para…",0,busqueda
92,MiltonCarlos_11,Fri Oct 16 18:34:13 +0000 2020,@Soyfurrr BBVA Y BBAJIO,0,busqueda
93,RosaCalongeGar3,Fri Oct 16 18:34:12 +0000 2020,@BBVA_espana Ni me ayudáis ami ni a nadie si no tiene dinero  nos tratáis  como basura pero tienen mi pensión y tu… https://t.co/ck1kL3h0Sw,0,busqueda
94,Carolina920405,Fri Oct 16 18:33:57 +0000 2020,"RT @Cesar88Game: BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(So…",0,busqueda
95,ArribasJos,Fri Oct 16 18:33:31 +0000 2020,RT @PercevalT: Cada vez que los clienrtes realizamos gestiones onlone o en cajeros automáticos los bancos DEBEN PAGARNOS por estar teabajan…,0,busqueda
96,Rob15897900,Fri Oct 16 18:33:24 +0000 2020,"@noealonso73 @gaby_cam @bbva Cualquier Contact Center que reciba groserías por parte del usuario, saca el número de sus bases.",0,busqueda
97,arieligh,Fri Oct 16 18:33:13 +0000 2020,@FiloDis @SINGLE_MC @gaby_cam @bbva Yo  uso tengo EL IPOD 7 GENERACION saludos... la musica es  buena solucion para… https://t.co/I4VN6M5qSd,0,busqueda
98,mred1904,Fri Oct 16 18:33:00 +0000 2020,@Lasaaeta Ahorita el mercado está por el piso jaja en 3 días te haces un buena Liga BBVA 😜,0,busqueda
99,Phericoa,Fri Oct 16 18:32:59 +0000 2020,@Rodrigdl0 @bbva Retira sin tarjeta,0,busqueda
100,ARGwallst,Fri Oct 16 18:50:56 +0000 2020,Recompras de acciones de los 3 bancos de más peso en el sector financiero $JPM $BAC $WFC en los últimos 10 años https://t.co/WqbhxOQvFW,0,busqueda
101,Metallibanger,Fri Oct 16 18:50:54 +0000 2020,RT @CiroGomezL: Estafadores usan números telefónicos de los bancos para contactar a cuentahabientes y robarles su dinero. La historia compl…,0,busqueda
102,AMLAC_Mexico,Fri Oct 16 18:50:47 +0000 2020,"RT @FAOenEspanol: El 🌎 está lleno de #HéroesdelaAlimentación👩🏾‍🌾👨‍🌾 

Ellos son… 

💪🏽 los trabajadores agrícolas, pescadores, agricultores,…",0,busqueda
103,erika_zain,Fri Oct 16 18:50:43 +0000 2020,"RT @intaargentina: Variedades de papas andinas mejoradas vuelven a la Puna

Impulsado por @INTABalcarce para que las papas andinas conserva…",0,busqueda
104,Gomeraverde,Fri Oct 16 18:50:32 +0000 2020,Jesús Ramos destaca la importancia de los bancos de semillas para la conservación de la biodiversidad vegetal canar… https://t.co/uLE7gVi1Xr,0,busqueda
105,codesa4,Fri Oct 16 18:50:21 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
106,ariasmas,Fri Oct 16 18:50:10 +0000 2020,"@al_hego @Soyaxeltorres Espero que apple haya llegado a un buen acuerdo con los bancos, porque habiendo lana de por… https://t.co/oMceF2Bzut",0,busqueda
107,ElPitazoTV,Fri Oct 16 18:50:03 +0000 2020,"Autoridades de los países firmaron acuerdos que se convirtieron en negocios millonarios. Muchos uruguayos, dentro y… https://t.co/mjZGRtOXaI",0,busqueda
108,terrorzombie4,Fri Oct 16 18:49:56 +0000 2020,"RT @gonzo_blogger: El efecto cierre de bares un viernes por la tarde: cientos de jóvenes y no tan jóvenes se agolpan en las plazas, paseos…",0,busqueda
109,mathonnyy,Fri Oct 16 18:49:56 +0000 2020,"RT @MiltonBeniteztv: ""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado"" Mil…",0,busqueda
110,GracielaSimek,Fri Oct 16 18:49:53 +0000 2020,"RT @riellodecba: Se sabe quienes son, hay que revisar las operaciones, probar los delitos, indagar el nexo de cuevas que manejan el blue co…",0,busqueda
111,Eretz48,Fri Oct 16 18:49:49 +0000 2020,"RT @AudeasOmnia: Pablo Casás: ""(los tupamaros) un grupo de terroristas que en época de democracia atentaron contra la democracia: robando 4…",0,busqueda
112,J_CESARTELLEZ,Fri Oct 16 18:49:41 +0000 2020,"@HSBC_MX el peor de los bancos, texcoco la peor sucursal",0,busqueda
113,bigosoarg,Fri Oct 16 18:49:38 +0000 2020,"Un buen dato de que este es #ElPeorGobiernoDeLaHistoria 
No hay #cajas de #Seguridad disponibles en los #Bancos… https://t.co/3hDkeColrs",0,busqueda
114,joanhidalgodab1,Fri Oct 16 18:49:36 +0000 2020,RT @marcosbarinas: Se me hace DIFICIL digerir cómo el gobierno y los bancos se ponen de acuerdo instantáneamente para hacer préstamos a la…,0,busqueda
115,silva_mtz,Fri Oct 16 18:49:26 +0000 2020,Error venir a los bancos en plena quincena y en viernes 🙄🥴😤,0,busqueda
116,Naran280305,Fri Oct 16 18:49:21 +0000 2020,"Tengo un ciclo formativo (FP)de Puericultura (escoles bressol),y otro de Peluquera. He trabajado en guardería y pel… https://t.co/HelimBN3NG",0,busqueda
117,PepRoser,Fri Oct 16 18:49:11 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
118,NoMorePeronPls,Fri Oct 16 18:49:09 +0000 2020,"@monsemarinph App de bancos, diarios, conversiones, idiomas...",0,busqueda
119,Frandux023,Fri Oct 16 18:49:08 +0000 2020,"RT @Her_Corral: Se viene trabajando hace mucho para que este proyecto sea realidad. Entre muchas Fintech, Bancos, BCRA y diferentes entidad…",0,busqueda
120,danny8002,Fri Oct 16 18:49:03 +0000 2020,RT @adrianasegurav: Nuevamente Subdirectora de Trasplantes y Bancos de Sangre del @INSColombia. Sirvo a los intereses de los donantes y rec…,0,busqueda
121,managuac,Fri Oct 16 18:49:01 +0000 2020,RT @managuac: En BCV prohibió s los bancos manejar cuentas en $,0,busqueda
122,tarusyprofiteer,Fri Oct 16 18:48:48 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
123,arquiferrari,Fri Oct 16 18:48:45 +0000 2020,RT @jtorresromero: US$ 130 millones es la deuda del MOPC (fondos locales) con empresas constructoras. Esta situación complica al sector. Em…,0,busqueda
124,masterofmaste14,Fri Oct 16 18:48:41 +0000 2020,"RT @rickinash: @PerejilZurdin Deben tener algun negociado con las inmobiliarias y los bancos, de estis no me extrañaria nada",0,busqueda
125,Guix241,Fri Oct 16 18:48:31 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
126,evasotoa,Fri Oct 16 18:48:23 +0000 2020,"RT @elchicoAFP: Ahorrar es dificil. 
Consumir es fácil.

Eso explica en parte, la impopularidad de las AFPs y la popularidad de los bancos.…",0,busqueda
127,managuac,Fri Oct 16 18:48:20 +0000 2020,En BCV prohibió s los bancos manejar cuentas en $ https://t.co/12vPTiQeUv,0,busqueda
128,TSKFRC317,Fri Oct 16 18:48:08 +0000 2020,"@Diegofedok1 A sacar todo peso, dólares, patacones, australes .... chau bancos",0,busqueda
129,frankperez4,Fri Oct 16 18:48:06 +0000 2020,RT @marcosbarinas: Se me hace DIFICIL digerir cómo el gobierno y los bancos se ponen de acuerdo instantáneamente para hacer préstamos a la…,0,busqueda
130,marruiacu,Fri Oct 16 18:48:05 +0000 2020,"RT @08880Ab: Los bares nos dan vida, los bancos nos la quitan.

Menos rescate de chorizos y más birras.",0,busqueda
131,Navegandita,Fri Oct 16 18:47:42 +0000 2020,RT @Clafe64: @NanaEpidemio @YesidLancheros @ivanmarulanda @petrogustavo @LosMismosGatos @GustavoBolivar Cuando un político NO sabe que es e…,0,busqueda
132,SANTIAGOELIZALD,Fri Oct 16 18:47:37 +0000 2020,"RT @GFrondizi: El banco central entro en saldo negativo en dólares
Se está usando desde  ayer los encajes de los bancos para poder vender d…",0,busqueda
133,robquera,Fri Oct 16 18:47:35 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
134,seanpocre,Fri Oct 16 18:47:33 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
135,JoseLuis7212,Fri Oct 16 18:47:25 +0000 2020,"@Gobatlantico @orianaatencio El problema es su plataforma no nuestras computadoras. 
Su plataforma no permite pagar… https://t.co/bvEy6cGbVm",0,busqueda
136,Josegonsan,Fri Oct 16 18:47:21 +0000 2020,RT @Sugebeltza: Me he puesto a ver una serie nueva(creo)llamada #antidisturbios y no he podido evitar tener que contener las arcadas...poli…,0,busqueda
137,JesusMartine7,Fri Oct 16 18:47:17 +0000 2020,RT @Sugebeltza: Me he puesto a ver una serie nueva(creo)llamada #antidisturbios y no he podido evitar tener que contener las arcadas...poli…,0,busqueda
138,donajimena17,Fri Oct 16 18:47:15 +0000 2020,"RT @gonzo_blogger: El efecto cierre de bares un viernes por la tarde: cientos de jóvenes y no tan jóvenes se agolpan en las plazas, paseos…",0,busqueda
139,nabilu2,Fri Oct 16 18:47:14 +0000 2020,RT @Comoespecie: No suben los sueldos ni las pensiones desde hace siglos pero queréis que consumamos en bares u hoteles No hay quien compre…,0,busqueda
140,cawelcome16982,Fri Oct 16 18:47:03 +0000 2020,"RT @AudeasOmnia: Pablo Casás: ""(los tupamaros) un grupo de terroristas que en época de democracia atentaron contra la democracia: robando 4…",0,busqueda
141,guillermoAUV,Fri Oct 16 18:47:01 +0000 2020,Que los bancos cierren a las 3 no tiene sentido 😴,0,busqueda
142,Elito67,Fri Oct 16 18:46:44 +0000 2020,"RT @riellodecba: Se sabe quienes son, hay que revisar las operaciones, probar los delitos, indagar el nexo de cuevas que manejan el blue co…",0,busqueda
143,RSuero1,Fri Oct 16 18:46:42 +0000 2020,"@PaisCompromiso Es una excelente decision, Debería de traducirse a los bancos locales por igual
VE",0,busqueda
144,Arena56122671,Fri Oct 16 18:46:26 +0000 2020,RT @joselui15252727: @UGT_Comunica ESPEREMOS QUE LOS JUECES HAGAN YA JUSTICIA Y OS DECLARE COMO ORGANIZACIÓN DE DELINCUENTES  Y OS  OBLIGUE…,0,busqueda
145,jesusperez_3,Fri Oct 16 18:46:23 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
146,Gingie007,Fri Oct 16 18:46:23 +0000 2020,RT @marcosbarinas: Se me hace DIFICIL digerir cómo el gobierno y los bancos se ponen de acuerdo instantáneamente para hacer préstamos a la…,0,busqueda
147,JRValleciyo,Fri Oct 16 18:46:10 +0000 2020,"RT @MiltonBeniteztv: ""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado"" Mil…",0,busqueda
148,ledmp,Fri Oct 16 18:45:59 +0000 2020,"@olguita27 Banco ATLAS se llama Olguita,hay varios bancos paraguayos.",1,busqueda
149,RSuero1,Fri Oct 16 18:45:58 +0000 2020,"Excelente decision por igual debería de traducirse nuevamente a los bancos locales porque mu ho no estamos bien
VE… https://t.co/5XsncvjU7u",0,busqueda
150,javierleon007,Fri Oct 16 18:45:47 +0000 2020,¿Qué bancos españoles dependen más del negocio de los seguros? https://t.co/baXHj2eetY a través de @expansioncom,1,busqueda
151,1983hi,Fri Oct 16 18:45:46 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
152,fpinoferreira,Fri Oct 16 18:45:29 +0000 2020,@meganoticiascl Retiren sus fondos para dárselo a los bancos! #mejorno,0,busqueda
153,ca3uob,Fri Oct 16 18:45:22 +0000 2020,"@Chileokulto @Carabdechile @ServelChile @GobiernodeChile Son los mismos wueones que quemaron Mos bancos, súper y el metro para no olvidar",0,busqueda
154,Isla_Isla_,Fri Oct 16 18:45:21 +0000 2020,RT @Ann_Mass_paris: El medio de Eduardo Inda es uno de los que se dedica a la difusión de noticias falsas. Y una larga lista de empresas y…,0,busqueda
155,soyromeh1,Fri Oct 16 18:45:18 +0000 2020,RT @CiroGomezL: Estafadores usan números telefónicos de los bancos para contactar a cuentahabientes y robarles su dinero. La historia compl…,0,busqueda
156,niladronimuerdo,Fri Oct 16 18:45:12 +0000 2020,RT @monsemarinph: Un día sos joven y al otro tenes más apps de bancos que de entretenimientos,0,busqueda
157,javieriribarren,Fri Oct 16 18:45:08 +0000 2020,"RT @gonzo_blogger: El efecto cierre de bares un viernes por la tarde: cientos de jóvenes y no tan jóvenes se agolpan en las plazas, paseos…",0,busqueda
158,melvynperez,Fri Oct 16 18:45:08 +0000 2020,RT @marcosbarinas: Se me hace DIFICIL digerir cómo el gobierno y los bancos se ponen de acuerdo instantáneamente para hacer préstamos a la…,0,busqueda
159,lucretaravilse,Fri Oct 16 18:45:08 +0000 2020,RT @monsemarinph: Un día sos joven y al otro tenes más apps de bancos que de entretenimientos,0,busqueda
160,PRangelMejia,Fri Oct 16 18:45:04 +0000 2020,"@juanquiado @libancapbog Y entonces los fondos y bancos contratan ejércitos de abogados, quants e ingenieros financ… https://t.co/Vsz5WjEu8X",1,busqueda
161,SpainUmi,Fri Oct 16 18:45:04 +0000 2020,"UMI son todas las mismas transferencias financieras y «depósitos» que en los bancos, y la misma tecnología blockcha… https://t.co/2lDyenNShB",0,busqueda
162,SerranoElisa4,Fri Oct 16 18:44:59 +0000 2020,"RT @Expresoec: Quince instituciones financieras, seleccionadas por la CFN, serán las encargadas de colocar en el mercado $ 213 millones en…",0,busqueda
163,scigniramirez,Fri Oct 16 18:44:58 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
164,olitasdmar,Fri Oct 16 18:44:55 +0000 2020,RT @PabloAlonsoRui2: @AsuncionCirculo @requetesigloXXI La culpa la tiene el Párroco de la Iglesia por permitir que se ponga ese papel en lo…,0,busqueda
165,Roscapumpa1,Fri Oct 16 18:44:50 +0000 2020,@Marcelus_1973 @Pontifex_es Tengo una gran duda Marcelo. Y cómo se repartiría esa incalculable fortuna.?Los que se… https://t.co/CvL0617vkf,0,busqueda
166,saludpanama,Fri Oct 16 18:44:50 +0000 2020,"RT @RocheLatam: ¡Si eres profesional de la salud, inscríbete al Simposio IMT20 que comienza mañana!
Expertos brindarán las últimas evidenci…",0,busqueda
167,catracho146,Fri Oct 16 18:44:28 +0000 2020,"RT @MiltonBeniteztv: ""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado"" Mil…",0,busqueda
168,Osito057,Fri Oct 16 18:44:22 +0000 2020,RT @Mariat1969: Imagina tener todo tu dinero en los bancos y que de un día para otro decidan que no te lo van a devolver.Y que después de e…,0,busqueda
169,PedroParedesRu,Fri Oct 16 18:44:08 +0000 2020,"RT @aquilatierratve: ¡Mañana es el Día Mundial de la Alimentación! 

Debido a las circunstancias actuales, mucha gente acude a los bancos d…",0,busqueda
170,jdavidcarrasco,Fri Oct 16 18:43:59 +0000 2020,2 de 2 bancos generales al mejor estilo filas de jamones... Podrían ir abriendo más sucursales? @bancogeneral,0,busqueda
171,BancoAliMelilla,Fri Oct 16 18:43:47 +0000 2020,"RT @aquilatierratve: ¡Mañana es el Día Mundial de la Alimentación! 

Debido a las circunstancias actuales, mucha gente acude a los bancos d…",0,busqueda
172,LucyDMR,Fri Oct 16 18:43:41 +0000 2020,RT @adrianasegurav: Nuevamente Subdirectora de Trasplantes y Bancos de Sangre del @INSColombia. Sirvo a los intereses de los donantes y rec…,0,busqueda
173,PorcelConchi,Fri Oct 16 18:43:41 +0000 2020,"RT @leilalan133: @VayaMentira @elisabeni @VicenteVallesTV Se puede decir y debemos decirlo, el periodismo en todos sus medios, está siendo…",0,busqueda
174,joan_manuel1969,Fri Oct 16 18:43:37 +0000 2020,RT @somospueblo_es: Solo un trabajo estable con contratos dignos e indefinidos es posible en una economía que este basada en la producción…,0,busqueda
175,Katzer77,Fri Oct 16 18:43:35 +0000 2020,"RT @blanco_dona: ""El problema de la Vivienda
en España,es el ""Precio del
Alquiler,la ""Especulación y
que los""Fondos Buitre son
los principa…",0,busqueda
176,Miguelvillena33,Fri Oct 16 18:43:35 +0000 2020,RT @Aleex_inf: @levante_emv @GVAsanitat .@ximopuig .@joanribo .@anabarcelochico ¿quien va a pagar la deuda que estoy generando? ¿O hablar c…,0,busqueda
177,bluisfer,Fri Oct 16 18:43:26 +0000 2020,"RT @ABPanama: Mediante este comunicado la Junta Directiva de la ABP expresa su preocupación por mensaje que circula en redes, en que se mie…",0,busqueda
178,jch_1497,Fri Oct 16 18:43:26 +0000 2020,"RT @elchicoAFP: Ahorrar es dificil. 
Consumir es fácil.

Eso explica en parte, la impopularidad de las AFPs y la popularidad de los bancos.…",0,busqueda
179,Xolotl131,Fri Oct 16 18:43:17 +0000 2020,RT @Ann_Mass_paris: El medio de Eduardo Inda es uno de los que se dedica a la difusión de noticias falsas. Y una larga lista de empresas y…,0,busqueda
180,PabloAlonsoRui2,Fri Oct 16 18:43:04 +0000 2020,@AsuncionCirculo @requetesigloXXI La culpa la tiene el Párroco de la Iglesia por permitir que se ponga ese papel en los bancos.,1,busqueda
181,Jochecruz_,Fri Oct 16 18:43:03 +0000 2020,"RT @MiltonBeniteztv: ""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado"" Mil…",0,busqueda
182,AstorFawkes,Fri Oct 16 18:42:58 +0000 2020,"@GustavoBolivar Senador @GustavoBolivar hay que dejar de ser tan cándido, el Sr Marulanda en su trabajo legislativo… https://t.co/P5Jp93kvWW",0,busqueda
183,cvfacrisglen,Fri Oct 16 18:42:53 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
184,Sebaaaab1,Fri Oct 16 18:42:29 +0000 2020,"@Algutz No a mí me cansaron las leyes sean catalogadas como inconstitucionales ... 
Reducir horas laborales .
Prote… https://t.co/hUmYyrlNvS",0,busqueda
185,marisrodas,Fri Oct 16 18:42:24 +0000 2020,"Me creerian si les digo que no tengo firma oficial y lo que aparece en mi dpi solo fue un garabato del momento, so… https://t.co/QVSLwOk0K7",0,busqueda
186,sergio_robledo1,Fri Oct 16 18:42:22 +0000 2020,"RT @AABenedetti: LOS BANCOS NO FUERON SOLIDARIOS EN LA PANDEMIA, DONARON MIGAJAS QUE DEDUCIRÁN DE SU RENTA... ¡OJALÁ EXISTA EL CIELO! Todos…",0,busqueda
187,SilvioDragunsky,Fri Oct 16 18:42:21 +0000 2020,"@Ankia21_ @sergiotej Los bancos están pagando, en promedio 3% por CTS. Las cajas pagan 6% pero solo tienen el 20% d… https://t.co/KLd7NahjAM",0,busqueda
188,cgmege,Fri Oct 16 18:42:16 +0000 2020,RT @ericahenriquezo: @ammutthedarkdog @Carlos13839703 @terranova60 @WenaChile @Isabellarulis @MaduroSw4 @PauloPr14009776 @RuberMichelle @bo…,0,busqueda
189,drpopue,Fri Oct 16 18:42:05 +0000 2020,"RT @MiltonBeniteztv: ""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado"" Mil…",0,busqueda
190,ecotvpanama,Fri Oct 16 18:42:01 +0000 2020,🔵 @ABPanama rechaza mensaje que circula en redes sociales. “Afirmar que los bancos no han sido solidarios es perver… https://t.co/muy36M4uE6,1,busqueda
191,maga2901,Fri Oct 16 18:41:48 +0000 2020,"RT @MiltonBeniteztv: ""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado"" Mil…",0,busqueda
192,TurquesaAmapola,Fri Oct 16 18:41:46 +0000 2020,RT @PercevalT: Retuitea si crees que 2 horas y media de caja en los bancos es un abuso intolerable. https://t.co/WOXQZk5NGr,0,busqueda
193,Tipo_del_79,Fri Oct 16 18:41:39 +0000 2020,"RT @ElSaltoDiario: PP, Vox, Cs están aprovechando su mayoría en diferentes tribunales para torpedear las reformas legales que quieren garan…",0,busqueda
194,HLVSiempre22,Fri Oct 16 18:41:29 +0000 2020,"RT @08880Ab: Los bares nos dan vida, los bancos nos la quitan.

Menos rescate de chorizos y más birras.",0,busqueda
195,CerradaChon,Fri Oct 16 18:41:28 +0000 2020,"RT @aunmasyo: No se debe generalizar, pero lo de la atención al cliente en los bancos se está convirtiendo en una verdadera pesadilla. 

Al…",0,busqueda
196,MiltonBeniteztv,Fri Oct 16 18:41:28 +0000 2020,"""Millonarios incentivos de forma irregular han permitido a Fredy Nasser comprar bancos y universidades de contado""… https://t.co/8JJhiBdlFn",19,busqueda
197,LeonR630,Fri Oct 16 18:41:24 +0000 2020,"RT @AABenedetti: LOS BANCOS NO FUERON SOLIDARIOS EN LA PANDEMIA, DONARON MIGAJAS QUE DEDUCIRÁN DE SU RENTA... ¡OJALÁ EXISTA EL CIELO! Todos…",0,busqueda
228,WALTERC96767492,Thu Oct 08 19:04:52 +0000 2020,"@feguiluzl deseo laborar en el bbva Perú, soy abogado de profesión, cuento con experiencia en atención al cliente,… https://t.co/1gxyaeNgzg",0,busqueda
229,binwebonline,Thu Oct 08 15:25:02 +0000 2020,"Es un viva la joda 
@bbva
 llamo a 4341--..... y  me atienda compañía de seguro diciendo que no operan.......
Llamo… https://t.co/bWmWCKRZBr",1,busqueda
230,InfoDiariorss,Thu Oct 08 15:23:45 +0000 2020,"Es un viva la joda @bbva llamo a 4341--..... y  me atienda compañia de seguro diciendo que no operan.......
Llamo a… https://t.co/DINHo405YJ",0,busqueda
243,EnriquePadillaM,Fri Oct 16 17:38:37 +0000 2020,@bbva Cuando llegarán a México las nuevas tarjetas?,0,busqueda
245,MarBianhi,Fri Oct 16 17:37:13 +0000 2020,"Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a través de @Milenio",11,busqueda
255,hugodnajera,Fri Oct 16 15:51:24 +0000 2020,Control total de tus tarjetas desde la APP BBVA :) https://t.co/xDJ3MYfabV,5,busqueda
257,ClosdeChacras,Fri Oct 16 14:59:18 +0000 2020,"🔸- 3 cuotas sin interés con todas las tarjetas de crédito del BBVA Francés
🔸- 10% de ahorro con tarjetas de crédito… https://t.co/GE6A0eGeTz",0,busqueda
264,ciberconsejo,Fri Oct 16 07:32:27 +0000 2020,"Hay cambios en las tarjetas bancarias, numeración y fecha caducidad ocultas, y CVV dinámico... 😊😊😊😊

https://t.co/5v5IJJWblm",7,busqueda
266,IDBonilla,Fri Oct 16 07:15:44 +0000 2020,"Está semana:
@heybanco anuncia integración de fondeo en efectivo en practicajas BBVA y en tiendas 7Eleven.… https://t.co/ZeoUtOzWSY",9,busqueda
293,PedroRLopezGar1,Thu Oct 15 09:44:30 +0000 2020,💳 Aqua es una nueva familia de tarjetas pioneras en España. No tiene impreso el número de la tarjeta (PAN) ni la fe… https://t.co/TnOqPbn7nd,0,busqueda
294,vmartinez_EM,Thu Oct 15 09:35:45 +0000 2020,RT @adsuara: ¿El fin de las tarjetas físicas? BBVA lanza 'Aqua' para liderar la revolución digital en los pagos por la pandemia https://t.c…,0,busqueda
